ds,yhat,yhat_lower,yhat_upper
2022-06-04,1650.546637742238,-1075.0724952415173,4490.4409198650455
2022-06-05,1738.1854303845553,-973.784658480989,4732.112546312759
2022-06-07,1542.7096192208107,-1165.626513211195,4062.191044434093
2022-06-08,1563.8682494923655,-1300.686486271669,4274.113341792272
2022-06-09,1113.2528705281727,-1764.6856977788132,3920.9689609854454
2022-06-11,1536.1120071649054,-1145.471957941865,4331.368567043718
2022-06-12,1611.410137106263,-1181.655122842064,4156.533274406696
2022-06-13,1416.2534897760245,-1545.6856102714094,4186.47282187136
2022-06-14,1399.9637379399558,-1312.822691610361,4042.324050552619
2022-06-15,1417.4742052957718,-1519.2196636066612,4013.987174171339
2022-06-16,965.9780742727795,-1698.8054304797402,3766.193703063405
2022-06-18,1394.6498251183834,-1219.9871026208446,4091.8371638772064
2022-06-19,1476.154782386148,-1346.7986100882467,4215.81076528708
2022-06-20,1289.0169161795943,-1349.5490519894074,4007.6411046669414
2022-06-21,1282.233011789913,-1327.7915073315355,4081.2628412659237
2022-06-22,1310.3966711793992,-1610.5902701004131,3887.782975514626
2022-06-23,870.3565636013677,-1757.5172124462501,3583.5650689856384
2022-06-25,1323.074922725726,-1421.7408410010187,4063.445370021635
2022-06-26,1416.506518270865,-1267.714897609995,4232.543418291131
2022-06-28,1244.8823036522008,-1345.5533585344097,3913.912206602034
2022-06-29,1282.9807625935537,-1549.430304132008,4148.6464563590025
2022-07-02,1318.8203287446972,-1502.1348551734916,4108.9415962764215
2022-07-03,1417.5541259421857,-1208.42474575653,4208.142200549086
2022-07-04,1246.003069391208,-1433.4312970366132,4024.0600123614568
2022-07-05,1252.9848706179196,-1325.5280548977594,3927.422778616291
2022-07-06,1292.9872724244974,-1612.0447510775034,4178.286183034644
2022-07-08,659.1554894337933,-2324.9474149363637,3196.069363070901
2022-07-09,1329.5244341742305,-1498.386746100666,4331.969385666828
2022-07-10,1427.331173139084,-1253.7089100219423,4274.067482173788
2022-07-11,1254.5458349449605,-1413.5932538869672,3901.03997390977
2022-07-12,1260.1460130044063,-1703.605848489782,4304.411016182805
2022-07-13,1298.7685281476975,-1417.1237006214014,3977.7784696791027
2022-07-14,867.360175422019,-1885.889552392383,3568.785827074129
2022-07-16,1332.4040904825458,-1410.8958134355112,3937.0434314731824
2022-07-17,1429.9528017420355,-1123.8480361105246,4134.981498668397
2022-07-18,1257.3483191163048,-1523.0456714040201,3779.7845066549576
2022-07-19,1263.5790373678644,-1240.9549593375707,3729.1059154511354
2022-07-20,1303.2672183232837,-1233.4064969868932,4097.4996801303405
2022-07-23,1342.238202919414,-1568.2413774407844,3873.6111701664563
2022-07-24,1442.037840728765,-1405.212712007291,4102.545797105366
2022-07-25,1271.7750278057429,-1425.8716937492015,3968.2413244642853
2022-07-26,1280.3466263191444,-1299.0069479676893,4204.614299401386
2022-07-27,1322.2881924195065,-1381.531012145078,4149.400930801482
2022-07-30,1366.8100925446104,-1241.8112461540093,4032.548190227739
2022-07-31,1467.9225022615333,-1322.0470625159676,3983.9151379643777
2022-08-01,1298.696530068426,-1348.7446840030796,4246.302628888589
2022-08-02,1308.0663150408225,-1577.2921765523383,3900.5749355718467
2022-08-05,722.9296836123133,-2218.4289973626983,3604.1059072240278
2022-08-06,1397.1029856063851,-1675.1845207333852,4142.137517903837
2022-08-07,1499.382368845974,-1234.1347581085279,4089.6864058134865
2022-08-08,1331.882252077983,-1241.4135530809267,4058.7125105378277
2022-08-09,1343.7378549501325,-1355.3655536059805,3980.514360835778
2022-08-10,1389.7584290531927,-1399.0269322275078,4236.249822079779
2022-08-11,967.0787014823488,-1939.7876565938795,3797.736830745272
2022-08-13,1454.3985346907352,-1121.670192312419,4260.98044781346
2022-08-15,1409.547682555304,-1419.8906422832358,4211.134521364638
2022-08-16,1434.5453073275798,-1386.748675390761,4201.8983760543715
2022-08-17,1495.6988769214854,-1278.2580647721036,4234.939885241005
2022-08-21,1751.6610903048509,-835.500900913345,4583.265431425434
2022-08-22,1619.3923465260373,-1187.884031547645,4231.370973042139
2022-08-23,1669.645186720547,-1200.053114084009,4569.860012472934
2022-08-24,1756.967027662033,-1070.8842482527793,4734.723154859388
2022-08-25,1378.136444489458,-1366.5979022668075,4033.4055608316917
2022-08-27,1958.9122184237872,-1011.9656140027731,4509.415573015503
2022-08-28,2118.90103622525,-515.1319444022444,4879.616673710436
2022-08-29,2011.1956767364375,-842.6635574156066,4511.907535810056
2022-08-31,2192.1541449232427,-572.004964948503,4936.255590667499
2022-09-01,1831.1535154549688,-1048.4328045523205,4442.1379016063
2022-09-03,2437.5168620221966,-268.49562965788925,5106.811872905378
2022-09-04,2604.416601463808,-215.95131634909814,5233.335093545038
2022-09-05,2499.209246826252,-192.49554138440797,5167.967965786682
2022-09-06,2570.0624904977303,-243.53133475465083,5047.395907377245
2022-09-07,2670.7871363916547,-149.3647760235513,5590.691593886197
2022-09-08,2297.5038322213322,-641.552856983576,4971.364490498092
2022-09-10,2863.6589150803934,62.78937094810795,5767.764609120108
2022-09-11,3002.6864012205137,380.0383697886899,5729.563437297783
2022-09-12,2864.599452593063,94.37947900647252,5936.993004929913
2022-09-13,2897.7961476242617,217.37536898806002,5469.276260071172
2022-09-14,2956.3970714368434,184.55411152455042,5673.581568245436
2022-09-15,2536.9086844693866,-285.4822373427348,5298.5876702492915
2022-09-16,2335.751878079708,-577.4895208634628,5008.801258571021
2022-09-17,3000.3035349380207,284.513535990387,5787.11300431695
2022-09-18,3083.8793546870443,161.61389249623534,5757.44190674224
2022-09-19,2888.4512582249645,167.87221197835208,5355.483099825622
2022-09-20,2863.090012954703,-51.491275499274906,5704.497099653412
2022-09-21,2862.6207756415943,-59.07598378133287,5522.60803214412
2022-09-22,2384.276381749218,-313.3705002159985,5027.5869101113
2022-09-24,2733.553449511681,-34.988571307974745,5591.446698257313
2022-09-25,2763.3346750981823,56.356056980973506,5566.714173196537
2022-09-26,2517.2394066199145,-80.32841053790345,5487.52078257184
2022-09-27,2445.016245300155,-308.6026643431706,5285.5181490856685
2022-09-28,2402.1279472008555,-674.1749475815918,5086.09849996142
2022-10-01,2178.045632541917,-612.6135043589925,4792.631412881372
2022-10-02,2188.4451526617777,-621.8186621210222,4935.477820119531
2022-10-03,1929.7011861465298,-932.2610774024054,4687.035147069939
2022-10-04,1851.7936961688313,-935.9284248258253,4745.91530628972
2022-10-05,1810.4751492239616,-979.8531239669817,4553.957755148066
2022-10-08,1633.8554533859779,-1122.3061563288124,4288.335433141766
2022-10-09,1673.905748995504,-1218.6410004095646,4523.764532491745
2022-10-10,1451.2925788433756,-1365.409627260038,4187.850750754773
2022-10-11,1415.6052285101957,-1434.024081695739,4024.18137795235
2022-10-12,1421.9792938706378,-1567.2190194188374,4169.462779002242
2022-10-13,967.7434268587285,-1752.8787188561125,3595.7405592462624
2022-10-15,1416.324102872898,-1364.748997203061,4100.741893942282
2022-10-16,1520.4002443196136,-1087.6886847843623,4283.863874236164
2022-10-17,1364.0720378221724,-1344.6699137969772,4201.387041470169
2022-10-18,1396.1138217306925,-1294.3192158695917,4311.6632587648
2022-10-19,1470.821067075707,-1219.1015697703035,4420.556970589356
2022-10-20,1084.6680679007218,-1627.3100891539677,3830.5889534383027
2022-10-22,1665.243544086502,-1042.7505509626733,4480.262127181191
2022-10-23,1831.5555695933713,-794.4983711063259,4589.807355268696
2022-10-24,1733.8845647784017,-1204.6935265876293,4345.536890019234
2022-10-25,1820.2540411577806,-1098.5358733521007,4719.227754252493
2022-10-26,1944.264329538608,-917.7435290812397,4571.36158918564
2022-10-28,1488.371748338609,-1142.2634125332042,4232.621643329582
2022-10-29,2250.555886726567,-537.164932758151,4932.770836961033
2022-10-30,2440.6005691716573,-20.874221566122998,5161.093147544992
2022-10-31,2359.350892435269,-352.4278991550948,5274.514763094717
2022-11-01,2454.6678965638116,-342.4960557866766,5324.887472503182
2022-11-02,2580.10070551635,-141.33896795011853,5298.683502198092
2022-11-03,2231.5575175375848,-669.1687522433756,4941.780543581626
2022-11-05,2846.704262961787,15.825601565758351,5514.527440216411
2022-11-06,3009.829902270613,263.50041560088783,5771.231462393657
2022-11-07,2895.567863398785,87.50177811905802,5749.0083816861525
2022-11-08,2952.3799269752726,206.90652781002856,5649.604117958307
2022-11-09,3034.50389106239,205.8153673693987,5886.721569781632
2022-11-10,2638.6135553940453,-338.4006709035062,5174.716649849095
2022-11-11,2461.3426353978402,-477.579186652628,5035.120899664313
2022-11-12,3150.3204315697035,437.1684619170132,5949.259979656941
2022-11-13,3259.1475465120443,508.9348810892462,6048.576082073515
2022-11-14,3090.1050214230754,182.4395715390351,5881.612333436427
2022-11-15,3092.5876219258944,254.9962143797336,5699.141636672802
2022-11-16,3121.7490879098173,503.96215331904716,5975.150384701476
2022-11-17,2675.1443258458467,-116.45770458559304,5520.236965313241
2022-11-19,3095.412434999298,347.7254053795532,5884.147721308199
2022-11-20,3165.110286326296,580.0213116504282,6024.294649883326
2022-11-21,2962.0246288518483,182.95786623516693,5967.714165332986
2022-11-22,2936.013292232642,150.50921951585815,5819.270216512429
2022-11-23,2942.570408120441,268.18555266631796,5683.105009868453
2022-11-24,2479.460384478679,-129.82694848105314,5435.1213998927415
2022-11-25,2244.2187138190757,-577.2185644958205,5026.457302978803
2022-11-26,2885.168013193661,95.60261475614243,5600.578324770117
2022-11-27,2956.3781050729403,149.9708247420899,5784.320715730485
2022-11-28,2760.363957817288,211.15133517001817,5450.700945775133
2022-11-29,2746.512579258286,-113.71817774810792,5422.027020150818
2022-11-30,2769.7269466190337,-14.09351138695796,5518.034833397023
2022-12-01,2327.072114433514,-433.5537991390555,4995.858222775055
2022-12-02,2115.290823275741,-815.8553495168327,4880.794645960931
2022-12-03,2781.8367391414226,150.2877558406237,5735.083371962792
2022-12-04,2879.8538002782234,115.9457097828642,5789.7160252718
2022-12-05,2710.895099295712,104.71704583231653,5439.275744500968
2022-12-06,2723.3719522511587,20.28072813621651,5369.6448762646505
2022-12-07,2771.220754206879,30.43039627512828,5615.280545239146
2022-12-08,2350.5722477835848,-401.70351515746006,5122.945653358279
2022-12-09,2157.289992481191,-537.0470248901969,5170.260042625787
2022-12-10,2838.0256222239436,-43.70720084289016,5696.999558901187
2022-12-11,2945.2188311064165,203.23642098685667,5899.851848892702
2022-12-12,2779.8349973783156,-11.936249726770656,5454.796572751154
2022-12-13,2789.8306116075137,-20.191098338910866,5499.334576622548
2022-12-14,2828.8336678203696,72.02724274109818,5811.680615282681
2022-12-15,2392.823260364988,-259.3854044870445,5083.263704073213
2022-12-16,2177.6748584330358,-512.9287301266701,4908.174008486118
2022-12-17,2830.218607373036,-20.98347373030134,5615.298806727156
2022-12-18,2903.2384436294637,248.83573685849873,5729.924611504868
2022-12-19,2698.204871534499,-214.2987469023773,5294.26743546824
2022-12-20,2663.7316009061506,-298.7091956583326,5352.534112669695
2022-12-21,2654.243333713321,-154.4058457124034,5412.161710472656
2022-12-22,2166.6391674499464,-692.696786898101,4983.092840666946
2022-12-23,1897.818404139456,-880.8211013183602,4748.165405800959
2022-12-24,2495.7165173796066,-207.1522849330289,5306.099130637484
2022-12-25,2514.279545825773,-215.6815199564813,5352.429031753908
2022-12-26,2256.170310870375,-622.817542129825,4859.335906986084
2022-12-27,2171.197262878077,-627.3518543086008,5207.533037871552
2022-12-28,2114.953891675066,-568.766420566393,5087.99118229148
2022-12-29,1585.4538431731444,-1422.1080107055252,4402.2312762792635
2022-12-30,1280.7716622230585,-1381.1111395244727,4048.0974769794952
2022-12-31,1849.6253617038803,-916.9438062429392,4668.412639898462
2023-01-02,1575.4612495343595,-1258.6158536003406,4173.805170467766
2023-01-03,1486.0242582949625,-1198.1939341465838,4432.852623944494
2023-01-04,1434.3209401634504,-1555.7940553148414,4058.299493739118
2023-01-05,918.4540849461978,-1864.7567851370231,3619.5791140487718
2023-01-07,1236.2394519648124,-1568.2897946906862,3812.9997270659314
2023-01-08,1272.6684414550691,-1747.9029522875162,4003.042642729093
2023-01-09,1048.1356185529103,-1649.2505760892655,3833.394314792509
2023-01-10,1012.0447489727994,-1799.2460800460708,3682.72945709267
2023-01-11,1019.2420915476523,-1641.581827456838,3618.7255495719687
2023-01-14,1018.9950146262486,-1836.1323190358542,3837.0066493211043
2023-01-15,1123.911738240995,-1598.9269549147143,4013.3263776470444
2023-01-16,966.7758876423883,-1903.5603060090202,3689.734666771548
2023-01-17,995.575063594921,-1721.8624132971684,3625.9791871656525
2023-01-21,1211.0165104957428,-1646.8107768194318,4090.3532622185694
2023-01-22,1349.7992708475724,-1451.2162062344921,3984.8785435144187
2023-01-23,1217.5862981289558,-1582.021739306544,3855.2944914157797
2023-01-24,1261.883834605186,-1606.2597118369792,3956.747484284733
2023-01-25,1335.9062303108353,-1385.7387557599523,4087.6160683857497
2023-01-28,1443.224893842218,-1493.8530668264443,4203.199031141826
2023-01-30,1380.1140885525754,-1586.7510092763134,4165.698264639202
2023-01-31,1379.1623128437202,-1309.759141193912,4183.152425301309
2023-02-01,1402.536932055911,-1141.4474131680204,4188.738876385871
2023-02-02,947.182706241565,-1962.00525069108,3806.766382549451
2023-02-03,710.0996250154823,-2120.6047548257725,3524.69802873313
2023-02-04,1339.3734131205797,-1558.9005941053774,4030.781853199412
2023-02-05,1389.143321216121,-1538.7441536894216,4012.8924377167014
2023-02-06,1162.3008033546857,-1692.5114882188907,3806.128732722366
2023-02-07,1108.9101113136323,-1626.5026141356382,3899.7274000394873
2023-02-08,1084.838982225233,-1626.7730690598032,4001.6917246602366
2023-02-09,588.3848100727201,-2185.3208009439018,3323.173241919293
2023-02-11,922.1133471348053,-1624.7524797100923,3774.16064604505
2023-02-12,956.4320876898539,-1912.2514983863982,3683.8771604416156
2023-02-13,724.2596854292385,-2235.338590653797,3600.3732396846594
2023-02-14,676.0800585830386,-2021.6755922237326,3516.3500067266727
2023-02-15,667.9413278887101,-2107.7033323101455,3435.600804193905
2023-02-16,198.0765805152277,-2797.7843531702642,2897.0568042160844
2023-02-19,705.5666238096335,-2005.5159930212358,3612.0145677515084
2023-02-20,537.2886331356681,-2360.917926466097,3227.688168730325
2023-02-21,559.8741344927531,-2163.1897311772964,3206.870798262369
2023-02-22,628.0366099699626,-2233.509181675446,3618.4103466506212
2023-02-23,238.54210391125434,-2568.948919971752,2920.4963444910322
2023-02-25,822.5642216102588,-1967.648574350843,3718.612730967776
2023-02-27,907.7627904343265,-2002.0047658849305,3698.2483609387536
2023-02-28,1006.7426998899399,-1838.907076915482,3529.4726860967407
2023-03-01,1145.7372104700282,-1556.865351866782,3831.9744986082324
2023-03-03,724.927803216005,-1985.002951176692,3489.550533203479
2023-03-04,1506.074687281559,-1241.0413942577868,3971.5674367576976
2023-03-05,1715.2207622425499,-887.773771380315,4505.5305982318405
2023-03-06,1652.5943862862912,-1164.0611885528358,4285.7190110341935
2023-03-07,1765.4538364465361,-1093.7178955880975,4376.4285517244
2023-03-08,1906.7766596800952,-1127.6829268125327,4679.155707052561
2023-03-09,1571.9462949677218,-1205.3775891613834,4332.405598961364
2023-03-10,1456.3023244018248,-1333.4197424354952,4123.753870319992
2023-03-11,2206.201657715271,-408.27484997440183,4943.59727376067
2023-03-12,2374.0184621259855,-519.5406989740088,5161.501872713647
2023-03-13,2260.875778474212,-558.0686732467932,5217.674623093377
2023-03-14,2315.099179239282,-400.07056830952297,5238.205402839444
2023-03-15,2390.879970921741,-409.6548221568922,5230.019802224562
2023-03-17,1794.0138642320974,-1041.4472824744869,4474.433954159595
2023-03-18,2465.9504912733064,-65.94933811239225,5043.450686811836
2023-03-19,2554.6062468150053,-231.5787276574813,5268.651851673853
2023-03-20,2362.579787109653,-287.17968027012483,5174.506967968124
2023-03-21,2339.62593717198,-260.8198127100721,5158.648173328662
2023-03-22,2341.2881555829017,-553.4146611654476,5260.821735253112
2023-03-24,1610.2172579574549,-1266.2935570786315,4565.931053034417
2023-03-25,2224.1476038548994,-660.6891369219691,5094.323835201786
2023-03-26,2261.9765010306305,-487.2234590995036,4890.085202529064
2023-03-27,2026.9138160063012,-675.2814917680088,4742.995536687608
2023-03-28,1969.1343184885463,-749.4523921453332,4893.972347290762
2023-03-29,1944.4065215524108,-913.9103571050866,4625.0098978049555
2023-03-30,1450.7230026480602,-1221.6726105608457,4154.025691279146
2023-03-31,1185.7998136760675,-1509.2368821977464,3903.4107265263615
2023-04-01,1798.0933811917919,-852.4559272566914,4557.842621697897
2023-04-02,1841.763626512667,-1063.0886542469736,4546.356962307755
2023-04-03,1619.3769657085586,-1158.0399545420776,4505.305074724049
2023-04-04,1580.3400502317168,-1181.0501426670917,4422.181381104376
2023-04-05,1579.55203279231,-1367.9225283487178,4221.860749794154
2023-04-06,1114.113483558347,-1689.4121209084365,3956.249681234768
2023-04-07,880.6921926290449,-1943.294518482288,3657.5099030984366
2023-04-08,1526.726938092987,-1298.7485705714867,4413.033069004449
2023-04-09,1605.363875013456,-1012.1438855740212,4457.725325051109
2023-04-10,1418.1852179112748,-1397.9456594918327,4337.193826351957
2023-04-12,1445.8538182909667,-1446.0778515806728,4000.190216399941
2023-04-13,1011.0327082103124,-1700.8070266925351,3878.902487863299
2023-04-14,805.2761817952082,-1993.449840972589,3440.4460593450963
2023-04-15,1475.4982402421,-1441.2107631189178,4274.659759968849
2023-04-16,1574.4532731803642,-1289.282318380068,4345.1870425289935
2023-04-17,1403.4699741779684,-1227.8849718157453,4076.3776183083755
2023-04-18,1410.9105553422346,-1392.4194924126534,4117.589726917429
2023-04-19,1450.842523939597,-1163.5504737570745,4229.582354982458
2023-04-21,813.8535028010833,-1927.0878005254547,3547.739946925939
2023-04-22,1480.5793560064546,-1187.9149940323023,4286.544700913812
2023-04-23,1573.1178257140828,-1210.4425131982352,4312.881365444175
2023-04-24,1393.3523944197782,-1375.8417666238236,4156.14158704072
2023-04-25,1390.2574257407523,-1370.4494209619859,4109.960505626367
2023-04-26,1418.5498581879153,-1466.1262595218777,4311.839974674338
2023-04-28,757.6304858911006,-1939.0535127555866,3592.2577208639686
2023-04-30,1496.3742542003206,-1317.1968028405436,4364.14232920789
2023-05-01,1309.0741542796043,-1592.8339625056547,4056.3113879459365
2023-05-02,1300.902805774958,-1307.0110660173525,3924.577207532942
2023-05-03,1326.9525151349958,-1461.608726501004,4106.6212466878005
2023-05-05,671.0598619119294,-2205.80180981855,3368.1140652426316
2023-05-06,1334.3084033636783,-1345.2703277063524,4020.022829875093
2023-05-07,1428.1444594406066,-1227.3995987059236,4108.504057072286
2023-05-08,1254.8431011927478,-1477.4464883207645,3944.165322999909
2023-05-09,1263.595958083201,-1638.4732603994134,3950.040983506704
2023-05-10,1309.1585567861641,-1459.6849397109304,3905.064768963254
2023-05-11,888.4993495624876,-1779.155285293133,3579.178053531048
2023-05-12,698.3176206163253,-2032.6577729028772,3483.3184482658867
2023-05-14,1504.9917432713387,-1372.1826315611152,4274.9437582676155
2023-05-15,1356.7326100397713,-1439.0569395176242,3816.441709312774
2023-05-16,1389.8869807307276,-1333.01253452033,4151.400507212352
2023-05-17,1458.6166107462197,-1423.1488687856036,4295.592733540874
2023-05-18,1059.3240441291523,-1648.685459639322,3775.627511321973
2023-05-19,888.1856202300439,-1941.573813503543,3661.594495066605
2023-05-20,1592.1999266576863,-1017.0041899751504,4487.635377610421
2023-05-21,1724.179688029536,-1140.1293576776573,4401.522680836032
2023-05-22,1585.4800874860348,-1314.308251672398,4453.24225086559
2023-05-23,1624.453838849226,-958.3202593134127,4341.164869018664
2023-05-24,1695.1203396515384,-1201.3846556291394,4435.582768425729
2023-05-25,1293.8333810232562,-1219.662272564319,4121.2988084679455
2023-05-26,1116.8141504500823,-1462.1582101711617,3877.136789865926
2023-05-27,1811.1971747215664,-1076.0161298258354,4537.09440407821
2023-05-28,1930.017313823565,-855.2317050700417,4709.70851143669
2023-05-29,1774.9309950648592,-1112.883864827792,4535.444494694925
2023-05-30,1794.6622353740388,-846.2235090201632,4579.137143437825
2023-05-31,1843.6610863326646,-984.9169882641473,4557.005236654216
2023-06-02,1216.690332302734,-1444.3313469767531,4114.076457505034
2023-06-03,1885.1216535113174,-763.386714738231,4453.526662291975
2023-06-04,1977.6279578642066,-715.1750204909289,4793.932972394874
2023-06-05,1796.398749819044,-1153.3375337136792,4569.622610639752
2023-06-06,1790.6712802886466,-1026.0379587046243,4496.970061725415
2023-06-07,1815.3767926449145,-966.8726329153864,4468.340300146215
2023-06-09,1145.015507810443,-1497.0471671234493,3888.4586553429453
2023-06-10,1795.0603867693346,-936.4013017354223,4581.957668450691
2023-06-11,1871.7532971373662,-1059.896164268799,4431.358887596462
2023-06-12,1677.472110365999,-1210.5291454480346,4447.354597593723
2023-06-13,1661.570038162713,-1053.9784866480486,4422.695546934309
2023-06-14,1679.021893353528,-1024.3696394277154,4462.924924412457
2023-06-15,1227.070722274403,-1542.1902511244994,3940.5242161293877
2023-06-16,1002.7420576273807,-1578.5716120567918,3514.3246409828903
2023-06-17,1653.8738720429135,-1196.0100478563497,4343.9152325817
2023-06-18,1734.090687258687,-1185.6918129450469,4597.607404634046
2023-06-19,1545.515276163019,-1119.0299563119427,4403.70774482434
2023-06-20,1537.2086529637284,-1285.413966168979,4521.072943917657
2023-06-21,1563.8260314150666,-1264.378378624702,4373.332312949929
2023-06-23,909.2323377730719,-1684.7670707516784,3796.692866175468
2023-06-24,1572.198825618063,-1255.083485344702,4392.510804547449
2023-06-25,1664.4676160957167,-1007.9215961967014,4453.927136112665
2023-06-26,1487.851960629831,-1126.6270654521904,4236.891016386616
2023-06-27,1491.1311992624105,-1309.6990162004483,4186.960084937463
2023-06-28,1528.7130316260957,-1410.5691102773014,4271.491368006173
2023-06-29,1097.2951690644425,-1855.3409424392214,3745.9211109448106
2023-06-30,893.3932171149229,-1826.783698845403,3672.8454636290476
2023-07-01,1564.3825238393408,-1286.8803032501692,4581.454821140917
2023-07-02,1663.4821679330582,-1097.075197640511,4253.814866802412
2023-07-03,1492.4743689811698,-1236.9684292011243,4019.4827067283486
2023-07-04,1500.1496019190363,-1281.6048799484831,4468.446150068201
2023-07-07,908.9949137412485,-1850.1560752108628,3832.541280576601
2023-07-08,1580.3486290133887,-1129.7811437971327,4412.878999641513
2023-07-09,1679.1371428719717,-1055.6856349709537,4470.2496039715725
2023-07-10,1507.3047941259415,-1212.355787420366,4257.937384421547
2023-07-12,1553.263974553495,-1305.9393554652445,4359.706589323613
2023-07-14,918.6096350373592,-1662.756573393358,3981.7731691874874
2023-07-15,1588.8949445297515,-1118.5602365388943,4362.718306753055
2023-07-16,1686.93250189964,-1112.4388728169915,4440.0638400912385
2023-07-17,1514.737194118327,-1187.1354182484763,4057.427765766533
2023-07-18,1521.3087600657454,-1246.716211792761,4218.951951642312
2023-07-19,1561.2839952375089,-1293.8388292494774,4410.221082513056
2023-07-20,1131.5888585317473,-1792.0345045544718,3636.546357710875
2023-07-21,928.9576559412537,-1805.5301343991557,3831.9057246496395
2023-07-22,1600.967322136435,-1099.4093774107591,4369.9515981075
2023-07-23,1701.0152105968782,-874.6718134693767,4547.314018805884
2023-07-24,1531.033800266005,-1313.527946099884,4176.26315303957
2023-07-25,1539.9329990529595,-1299.6100960486476,4245.928983539238
2023-07-28,954.3511091569549,-1740.1332369007657,3820.256004376664
2023-07-29,1628.2859548040974,-1190.649492815858,4518.475711302926
2023-07-30,1730.0005796405635,-949.253577077495,4563.063069404154
2023-07-31,1561.4033625430748,-1204.1104524031743,4276.93361596676
2023-08-01,1571.4060312692484,-1291.0517959894767,4333.5416378578
2023-08-02,1614.5835011488703,-1211.8830204982926,4298.384764745304
2023-08-03,1187.8326996184956,-1640.4621682357792,3940.9757248376227
2023-08-04,987.8972767805819,-1784.6270233696941,3682.89070993327
2023-08-05,1662.405986695575,-1069.6866487457412,4653.074210012323
2023-08-06,1764.8529596930487,-1051.977988808407,4454.684574193252
2023-08-07,1597.3131354805942,-1082.7368366774774,4369.132951573438
2023-08-08,1608.8834556936727,-1068.5650442938022,4603.879679418387
2023-08-09,1654.337472176111,-972.7177819517204,4365.943019664998
2023-08-11,1035.156039710248,-1746.9375895743476,3662.513004238145
2023-08-12,1715.3004644113544,-950.7334841004983,4513.755861390127
2023-08-13,1824.8926874749343,-848.1205476643748,4506.550799627154
2023-08-14,1666.173999750753,-1178.2212476573336,4626.313687814669
2023-08-15,1688.3798665169602,-971.1750020816465,4294.219129706962
2023-08-16,1746.3878949880686,-1058.1545510243577,4642.364106494051
2023-08-17,1337.3646367978472,-1444.4282524918392,4162.700815734589
2023-08-18,1158.2797371533766,-1549.5293780431334,3752.0977882236243
2023-08-19,1856.9292916295885,-1052.2321114210058,4544.445204448563
2023-08-20,1986.9095388248895,-735.9543719832749,4922.783787988444
2023-08-21,1850.32192640478,-882.3473388179193,4749.56036739009
2023-08-22,1896.206729224025,-742.499906979625,4544.876006231735
2023-08-23,1979.1918825012854,-671.9155469058076,4570.216202696613
2023-08-26,2169.194295580726,-691.2767070340027,4965.600722299058
2023-08-27,2325.864207754277,-561.3145699400857,5082.1114009495
2023-08-28,2215.3244382437433,-637.6025899464584,4965.456728944522
2023-08-29,2286.1313884709134,-615.9755673917891,5153.824509353807
2023-08-30,2392.4160851625156,-328.10233163078055,5366.84517441021
2023-08-31,2030.5428018523519,-775.173283428817,4896.373046157286
2023-09-01,1896.63551125393,-933.4654064067198,4505.975958185266
2023-09-02,2637.6200343191167,-110.93466823115864,5355.735519564117
2023-09-03,2806.210140869298,16.484947109416254,5559.985755469451
2023-09-04,2703.630857516536,-112.9636151005276,5350.936395400639
2023-09-05,2778.069518241799,-176.75239466603608,5524.9162349008675
2023-09-06,2883.3421016478133,-67.5688759090729,5582.1560005111405
2023-09-08,2370.660512525854,-503.3338456781886,5051.631235425695
2023-09-09,3095.4594993956266,384.8695035746898,6021.2260510053675
2023-09-10,3242.636491312608,532.018852684268,6081.754597028898
2023-09-11,3113.463275961473,268.2085842070657,5852.105598207529
2023-09-12,3156.2557347057314,447.4649729518808,5893.393074432934
2023-09-13,3225.040020588963,532.2896144251705,6081.900938069005
2023-09-14,2816.2172100320568,18.096268589366264,5514.430080761873
2023-09-15,2626.0933264334813,-12.329727101311091,5358.978685143024
2023-09-16,3301.9225261274514,503.3954686476623,6206.583439503314
2023-09-17,3396.8916778633966,877.567394002797,6126.570752069306
2023-09-18,3212.8396183987948,474.55585934915774,5862.802159380567
2023-09-19,3198.701695267764,459.6885605235364,5848.413464172875
2023-09-20,3209.167261926873,553.8602090620379,6207.671622710244
2023-09-22,2492.2325940422415,-252.2131084131388,5238.463271221778
2023-09-23,3109.850327123431,425.04676049001614,6057.00729787794
2023-09-24,3148.1143152126615,255.28479385631042,5895.405449524337
2023-09-25,2909.595512797571,218.45413700090515,5559.546584764922
2023-09-26,2843.9436534957376,-73.39130138951704,5589.449374701063
2023-09-27,2806.5344821424806,67.38887373876001,5673.411688852304
2023-09-28,2295.115144838746,-431.5067198615613,5110.88742316579
2023-09-29,2007.3149326393948,-799.4869191930214,4728.212083323515
2023-09-30,2591.6694587226557,-79.38746809971511,5296.737212660176
2023-10-01,2602.5867789506747,-42.60606546449237,5481.734604515066
2023-10-02,2343.048990698988,-611.393716007117,4931.2208719634455
2023-10-03,2263.0401802274146,-341.7166669690666,5007.369493924953
2023-10-04,2218.188586983176,-411.45460205583646,4745.512715724078
2023-10-06,1425.4055426222444,-1220.1801451217045,4253.789600187652
2023-10-07,2023.7041844185246,-799.4593494730296,4636.903776844798
2023-10-08,2055.608118370333,-686.5955677880462,4940.845710779505
2023-10-09,1823.9049383310658,-835.7316736591326,4544.720092465573
2023-10-10,1778.295233362246,-874.2151217607465,4528.370496556407
2023-10-11,1774.037547797418,-976.3882917190934,4515.748198055626
